Row,ProductID,TransactionDate,User,Price,Units,Discount,DepartureDate
497,4,1719213576000,47,117.4,7,0.81,1718437262000
498,7,1717139817000,259,211.48,9,0.8,1722310901000
499,6,1719463468000,26,117.21,10,0.14,1718988885000
500,3,1717217539000,260,9.27,7,0.66,1722367995000
501,7,1714541015000,248,187.21,9,0.59,1722302956000
502,8,1721612736000,204,13.63,4,0.28,1717627800000
503,2,1716486658000,38,203.14,3,0.76,1720548644000
504,5,1718543033000,195,71.24,8,0.51,1721562376000
505,10,1715473598000,283,81.72,2,0.96,1717432861000
506,2,1715126346000,229,130.59,2,0.45,1720824211000
507,5,1721251751000,224,41.09,2,0.97,1718747362000
508,2,1716874925000,171,55.81,8,0.63,1721838391000
509,10,1718796807000,121,18.3,7,0.7,1719230778000
510,8,1722116892000,282,147.21,8,0.46,1719780490000
511,6,1719665537000,12,14.33,3,0.59,1720987795000
512,3,1718732341000,286,126.01,5,0.16,1718001244000
513,7,1721653321000,87,136.45,8,0.77,1720373945000
514,2,1716882689000,223,10.29,7,0.09,1718929867000
515,10,1719186604000,291,161.26,9,0.7,1720515313000
516,8,1719291100000,186,101.62,4,0.15,1717231303000
517,4,1718354164000,171,205.1,5,0.75,1721430655000
518,7,1720240602000,226,77.74,7,0.01,1719535826000
519,2,1717952030000,22,44.14,9,0.69,1717272965000
520,7,1720968649000,232,52.33,2,0.22,1721095018000
521,10,1721756611000,58,233.5,9,0.05,1719371534000
522,10,1718167702000,290,105.26,1,0.62,1721994626000
523,7,1718471638000,71,104.68,8,0.36,1721097830000
524,5,1720944260000,184,109.12,7,0.57,1717968646000
525,9,1718344719000,221,22.38,3,0.55,1721798863000
526,1,1715173375000,232,237.39,2,0.5,1717278017000
527,7,1716418909000,150,119.97,9,0.75,1721005250000
528,3,1715987598000,49,253.59,5,0.51,1718412987000
529,7,1718226259000,15,137.44,2,0.32,1718260323000
530,10,1714928177000,277,280.31,5,0.58,1720558204000
531,5,1718537141000,144,101.75,5,0.74,1719177190000
532,2,1720278603000,202,172.7,6,0.79,1721458319000
533,3,1718307212000,122,98.1,8,0.29,1720655888000
534,2,1717192729000,7,279.28,10,0.22,1720941117000
535,5,1717361399000,77,241.97,8,0.99,1720433540000
536,8,1716845176000,296,244.32,7,0.59,1721412625000
537,2,1717460644000,260,48.83,10,0.17,1720727358000
538,10,1714610477000,107,198.14,3,0.22,1718579740000
539,1,1714743767000,272,128.44,5,0.32,1720062838000
540,7,1716637549000,284,209.03,5,0.11,1721736589000
541,9,1717391151000,33,165.08,9,0.22,1721452452000
542,1,1715956974000,246,33.13,3,0.75,1719294723000
543,7,1721704801000,181,109.38,4,0.51,1717638801000
544,1,1722216734000,300,290.61,1,0.51,1721417519000
545,4,1714817272000,201,167.16,5,0.53,1721366216000
546,1,1718772929000,182,291.75,9,0.66,1718894381000
547,6,1721069363000,189,296.22,5,0.55,1720500114000
548,10,1715371287000,298,193.74,6,0.82,1720411322000
549,4,1718539975000,254,187.14,2,0.47,1720406202000
550,8,1720441485000,257,124.97,4,0.98,1717499396000
551,3,1717839184000,23,228.71,5,0.09,1718372947000
552,6,1718695074000,297,135.56,1,0.06,1721655466000
553,10,1715853035000,73,215.21,5,0.25,1719540749000
554,4,1720909315000,111,278.99,8,0.9,1720140045000
555,7,1718291177000,11,161.23,1,0.67,1717875509000
556,4,1714972339000,165,145.31,9,0.15,1720612471000
557,5,1720597758000,16,228.52,5,0.7,1720630494000
558,3,1716260178000,185,261.37,4,0.83,1719326070000
559,10,1720568518000,77,114.49,6,0.58,1722092001000
560,8,1722246587000,146,270.25,9,0.24,1722190107000
561,4,1718920573000,112,160.16,6,0.06,1717325683000
562,2,1719258957000,39,111.96,6,0.99,1720464658000
563,2,1720096471000,152,291.07,10,0.09,1721760754000
564,8,1715917092000,167,74.81,3,0.43,1717974987000
565,1,1715884547000,139,129.26,10,0.85,1720056873000
566,4,1722002473000,68,209.82,5,0.14,1718779795000
567,8,1718585460000,75,231.29,5,0.82,1721798569000
568,5,1719916804000,132,140.75,2,0.69,1719543990000
569,9,1721750903000,261,46.03,1,0.49,1721844684000
570,9,1716048648000,9,202.11,5,0.38,1717421100000
571,8,1718538540000,163,185.21,5,0.03,1717638099000
572,4,1715412653000,93,74.31,4,0.41,1721942880000
573,3,1718219677000,33,113.38,6,0.34,1717610990000
574,1,1717246998000,255,47.85,10,0.03,1718339187000
575,4,1717303788000,104,166.48,8,0.67,1721324922000
576,4,1722206433000,184,299.22,4,0.94,1721282294000
577,9,1721695870000,99,182.97,4,0.23,1718428649000
578,10,1719159199000,273,259.54,3,0.84,1718805549000
579,1,1720743155000,140,165.98,8,0.86,1720877003000
580,9,1720661255000,199,183.89,2,0.26,1720955235000
581,6,1714542200000,192,20.09,3,0.36,1721649147000
582,8,1715087103000,198,183.38,6,0.42,1718788129000
583,5,1719392515000,204,17.36,5,0.59,1719365850000
584,10,1715868899000,160,29.81,3,0.2,1719544261000
585,9,1720213789000,283,181.76,2,0.96,1718339980000
586,8,1717643754000,294,217.84,9,0.36,1721789399000
587,7,1716132600000,190,136.18,5,0.86,1718574602000
588,3,1718612547000,140,152.09,5,1.0,1720902880000
589,9,1715030940000,202,54.89,6,0.52,1721918284000
590,2,1717675992000,12,102.82,2,0.35,1719067260000
591,7,1717803703000,211,100.33,4,0.11,1718275868000
592,10,1717146138000,155,63.13,1,0.68,1717883741000
593,2,1714586769000,79,12.0,5,0.37,1717478798000
594,1,1717428652000,93,131.61,8,0.29,1721454508000
595,7,1720027649000,219,141.7,6,0.17,1719136752000
596,10,1714689110000,21,99.66,5,0.22,1719920572000
597,3,1719336577000,249,119.78,7,0.18,1720542657000
598,8,1719798391000,134,23.69,2,0.03,1722050083000
599,10,1716358691000,266,151.39,3,0.74,1720744752000
600,10,1717220583000,76,218.78,7,0.29,1718573281000
601,1,1720036111000,123,44.96,6,0.22,1719199196000
602,4,1716213644000,111,45.89,2,0.23,1717707140000
603,10,1720637423000,272,166.15,1,0.97,1720996348000
604,5,1715110221000,159,280.74,8,0.57,1718659729000
605,8,1719908457000,122,184.9,2,0.58,1720378001000
606,4,1719555419000,15,292.59,7,0.5,1719975634000
607,5,1715373779000,80,140.96,7,0.73,1719383781000
608,2,1716670360000,40,202.84,4,0.93,1718510141000
609,9,1719989141000,70,17.89,8,0.74,1721148031000
610,6,1717624089000,160,163.45,4,0.55,1720761036000
611,4,1721187146000,283,57.47,9,0.83,1719858687000
612,7,1717526143000,290,69.87,9,0.01,1719655126000
613,4,1722170398000,263,203.48,1,0.53,1718687456000
614,3,1718399351000,103,292.58,3,0.75,1719016431000
615,10,1721040613000,237,32.3,9,0.05,1721989399000
616,9,1719962296000,263,195.43,5,0.53,1721399109000
617,6,1717605375000,99,163.6,7,0.66,1720026331000
618,6,1716021071000,106,245.91,1,0.93,1721000323000
619,5,1719506110000,156,142.76,4,0.36,1720932824000
620,4,1722266342000,226,41.45,6,0.12,1717399869000
621,2,1718516010000,213,50.77,1,0.1,1721084563000
622,1,1720826778000,101,130.52,5,0.8,1718164454000
623,6,1720772462000,113,92.51,9,0.44,1719950017000
624,8,1719825115000,200,284.94,5,0.93,1719120843000
625,4,1716430003000,196,246.71,6,0.53,1721664719000
626,2,1718252948000,71,76.73,7,0.82,1721096904000
627,6,1720824839000,85,37.93,2,0.7,1718490677000
628,8,1718517018000,184,189.54,4,0.51,1718339437000
629,2,1719457271000,42,247.95,9,0.96,1721478847000
630,4,1720946569000,8,43.95,8,0.63,1720028379000
631,6,1718927452000,131,293.62,6,0.4,1720696024000
632,9,1720360516000,241,286.56,6,0.01,1720076439000
633,2,1720696008000,81,45.61,10,0.78,1721492153000
634,10,1716873609000,298,35.75,9,0.62,1717310253000
635,10,1718333367000,157,130.78,5,0.53,1718400576000
636,7,1721921746000,292,164.96,3,0.11,1718158026000
637,2,1721689566000,138,32.95,2,0.72,1719444080000
638,5,1718601280000,20,259.95,1,0.22,1720627613000
639,3,1721231884000,153,217.24,2,0.21,1720699842000
640,4,1718146319000,178,158.4,2,0.55,1720448368000
641,9,1715845219000,112,152.67,9,0.29,1717483343000
642,6,1719099010000,158,293.54,9,0.13,1722286725000
643,2,1719438630000,73,222.13,7,0.06,1719872150000
644,4,1717420426000,194,291.81,8,0.55,1717300048000
645,2,1720100249000,292,226.57,9,0.83,1719602632000
646,10,1715902300000,97,57.06,4,0.4,1717754667000
647,10,1718019566000,13,134.27,5,0.45,1721981945000
648,7,1720350461000,178,212.0,5,0.15,1720026123000
649,3,1715036721000,85,279.96,2,0.02,1722231093000
650,3,1721341349000,280,116.58,6,0.65,1720750718000
651,8,1715700853000,69,64.04,5,0.19,1721696643000
652,2,1721747327000,104,156.4,4,0.64,1721358338000
653,5,1717122694000,130,141.75,10,0.2,1719296370000
654,2,1719859110000,197,299.96,9,0.08,1719216465000
655,2,1718811945000,206,19.09,3,0.25,1719868572000
656,8,1717645712000,225,170.64,6,0.6,1720248733000
657,2,1719711130000,185,129.8,8,0.03,1717337433000
658,7,1721563266000,207,37.57,7,0.11,1719947968000
659,4,1721107661000,37,290.44,9,0.68,1718958753000
660,1,1721508143000,177,147.52,6,0.77,1718206459000
661,7,1716638832000,16,140.49,3,0.52,1718584202000
662,4,1719165269000,29,206.32,1,0.21,1719977506000
663,8,1720730408000,91,40.64,7,0.65,1721963318000
664,9,1720092150000,81,60.86,4,0.7,1720318302000
665,5,1715213173000,206,292.11,1,0.91,1717920399000
666,4,1718346607000,80,156.12,10,0.02,1719893969000
667,3,1718896360000,239,98.16,8,0.82,1719471791000
668,8,1719925999000,60,239.99,5,0.95,1720720689000
669,7,1719825303000,162,242.28,10,0.26,1720899928000
670,9,1719526393000,129,209.55,9,0.36,1719027306000
671,5,1719352588000,26,171.87,9,0.3,1720145313000
672,8,1722340956000,7,237.91,2,0.48,1719826947000
673,5,1714788251000,199,210.25,3,0.18,1717867268000
674,3,1720989641000,214,31.6,10,0.7,1718233901000
675,3,1718029969000,262,242.13,6,0.46,1721351096000
676,5,1714892130000,83,112.56,5,0.61,1719504575000
677,2,1719088358000,215,153.88,4,0.45,1719175620000
678,1,1718785311000,213,135.56,1,0.02,1719593776000
679,4,1716920311000,112,84.47,1,0.61,1720152939000
680,7,1716270359000,280,241.56,9,0.06,1718248092000
681,3,1718586558000,24,264.98,7,0.97,1721360739000
682,5,1720073124000,198,51.95,2,0.42,1717675392000
683,8,1715867718000,242,75.34,9,0.56,1721276466000
684,9,1718154287000,241,186.21,4,0.64,1718033203000
685,7,1715886828000,62,287.5,3,0.71,1721748235000
686,5,1717794825000,82,34.32,10,0.37,1722048002000
687,5,1716643586000,257,107.23,1,0.55,1720693543000
688,8,1721660397000,98,285.7,4,0.32,1719422630000
689,1,1715530913000,250,62.7,1,0.27,1721356498000
690,7,1721457974000,154,183.6,7,0.48,1718039959000
691,8,1717997688000,48,134.11,6,0.25,1718683767000
692,9,1718350658000,150,286.58,7,0.79,1717465765000
693,9,1714759985000,5,213.85,8,0.04,1720954319000
694,9,1714940258000,239,25.31,3,0.39,1721927701000
695,3,1717674921000,70,22.12,3,0.05,1718231043000
696,10,1717450024000,291,245.65,2,0.35,1717785351000
697,2,1718946068000,207,98.25,10,0.99,1721306986000
698,6,1715262993000,273,187.55,4,0.33,1718822576000
699,8,1715920793000,240,44.77,7,0.49,1721932230000
700,7,1722298617000,296,134.66,5,0.26,1722349628000
701,4,1718101100000,111,123.91,7,0.81,1718534703000
702,7,1718935820000,68,231.53,2,0.71,1718722945000
703,2,1720815147000,35,61.39,1,0.08,1719549994000
704,7,1720859987000,11,256.4,7,0.93,1719031069000
705,3,1716111308000,288,299.74,1,0.4,1718562144000
706,6,1718636942000,74,218.79,5,0.6,1717371321000
707,8,1715428492000,160,106.72,1,0.28,1717918526000
708,4,1714767246000,173,137.75,1,0.49,1721969316000
709,4,1717221998000,175,18.78,3,0.87,1720509039000
710,4,1715207070000,244,268.54,6,0.99,1720918811000
711,5,1721679245000,204,67.71,5,0.66,1718897155000
712,3,1717887618000,23,293.63,2,0.08,1721439534000
713,1,1717641056000,126,102.9,7,0.28,1721943362000
714,2,1716963496000,178,282.02,2,0.58,1717217437000
715,1,1722317023000,59,38.76,1,0.65,1720494693000
716,1,1716848403000,226,75.76,8,0.72,1720567750000
717,2,1715796833000,203,127.36,7,0.33,1717413105000
718,3,1716029193000,206,72.87,7,0.43,1721213776000
719,8,1717332360000,21,217.56,9,0.78,1718960493000
720,7,1714892650000,256,127.99,1,0.03,1722273087000
721,10,1718520701000,134,193.76,8,0.56,1717362419000
722,2,1715332155000,68,69.78,1,0.43,1719731125000
723,2,1715632224000,133,269.78,6,0.88,1718837075000
724,3,1721662278000,171,75.01,6,0.58,1717912127000
725,2,1722220591000,278,233.37,4,0.75,1720350200000
726,9,1720346378000,271,251.49,7,0.89,1718445880000
727,8,1717463599000,148,226.22,8,0.58,1721985369000
728,4,1722244750000,34,203.99,5,0.27,1720703237000
729,8,1722176024000,143,287.71,1,0.24,1722222789000
730,7,1719062730000,31,272.9,3,0.04,1720236127000
731,1,1717653175000,232,289.86,4,0.54,1722313983000
732,3,1717892417000,286,221.32,5,0.48,1717951987000
733,1,1716137423000,237,55.85,6,0.33,1721346404000
734,1,1719320242000,240,180.82,5,0.45,1722217446000
735,3,1720979459000,159,44.68,5,0.75,1721591356000
736,3,1717551115000,123,89.8,4,0.61,1719900344000
737,3,1718869505000,276,167.3,3,0.67,1717498314000
738,7,1715760631000,8,91.08,8,0.63,1721653071000
739,9,1722010441000,156,84.8,10,0.29,1721685508000
740,2,1722039569000,279,273.7,5,0.19,1717511127000
741,4,1720712937000,58,267.27,3,0.1,1721177580000
742,4,1714560795000,82,128.87,8,0.36,1722347697000
743,8,1721292389000,291,180.17,8,0.64,1719284834000
744,10,1721933298000,173,269.26,7,0.31,1721498390000
745,2,1716941358000,165,232.64,4,0.78,1718244430000
746,1,1717698131000,281,89.38,3,0.97,1718354020000
747,7,1716935428000,74,248.28,10,0.14,1720819927000
748,5,1716956815000,96,110.93,6,0.31,1718370241000
749,3,1720619519000,113,183.03,9,0.84,1721483522000
750,1,1714750214000,165,246.38,10,0.95,1718203559000
751,10,1722074301000,219,132.55,6,1.0,1720283737000
752,1,1719205642000,105,153.98,8,0.16,1717858971000
753,8,1722056966000,158,186.52,7,0.0,1719431465000
754,1,1715034117000,171,144.01,2,0.8,1721892593000
755,8,1719894423000,194,251.0,1,0.27,1720610406000
756,1,1716666641000,142,136.34,8,0.72,1717785602000
757,1,1716875407000,137,124.83,1,0.19,1722260099000
758,5,1717676331000,102,155.89,2,0.34,1717448173000
759,8,1721196817000,193,167.52,6,0.92,1719888427000
760,8,1717413107000,230,252.74,8,0.25,1717993762000
761,6,1721012859000,132,256.17,10,0.77,1719107013000
762,5,1715448413000,32,262.78,9,0.93,1722204503000
763,5,1718725728000,218,201.07,8,0.2,1718557763000
764,9,1717778976000,197,277.36,8,0.65,1718394652000
765,2,1718336895000,20,18.22,10,0.72,1718160193000
766,7,1714705927000,58,20.89,6,0.76,1721674752000
767,9,1715513303000,72,234.82,7,0.55,1721450218000
768,1,1717981489000,229,126.93,1,0.57,1717451240000
769,4,1717260855000,218,155.17,1,0.81,1719986317000
770,8,1719403263000,269,229.88,5,0.79,1720321381000
771,5,1714830935000,34,251.77,10,0.26,1721387865000
772,1,1721187014000,190,128.16,8,0.74,1719741274000
773,3,1721294527000,260,259.54,1,0.2,1719834098000
774,5,1715443420000,221,143.08,4,0.11,1719693765000
775,5,1722047915000,135,10.26,4,0.45,1722111707000
776,1,1718980982000,87,168.55,7,0.16,1718145877000
777,8,1714786654000,26,280.98,4,0.71,1719317887000
778,8,1721915152000,43,90.01,4,0.37,1718524514000
779,10,1717959435000,262,267.92,10,0.58,1719811061000
780,4,1720847516000,204,53.33,3,0.12,1719268357000
781,6,1716402025000,289,96.58,3,0.86,1719002136000
782,8,1720275699000,15,222.82,4,0.81,1722336428000
783,5,1719487950000,99,178.55,2,0.4,1717590215000
784,7,1715696190000,300,120.82,3,0.85,1721347550000
785,6,1714632312000,108,234.94,10,0.44,1717295589000
786,4,1717743808000,83,299.05,10,0.12,1720377090000
787,6,1716601772000,298,35.83,5,0.4,1720919709000
788,6,1721461872000,56,102.99,7,0.69,1721429507000
789,6,1717580353000,283,290.31,5,0.69,1717649081000
790,2,1721077946000,218,35.86,10,0.74,1718465338000
791,5,1719699779000,105,157.8,7,0.7,1717275055000
792,8,1719027977000,179,11.51,7,0.74,1721816439000
793,5,1716704067000,184,146.16,1,0.66,1719017746000
794,4,1717138826000,28,261.04,8,0.55,1721377505000
795,1,1718403093000,107,206.15,5,0.96,1722208866000
796,6,1717382946000,207,122.03,5,0.96,1719371488000
797,9,1717206023000,191,143.75,9,0.41,1722310158000
798,4,1721000004000,259,282.81,10,0.81,1718960884000
799,8,1716762465000,90,238.26,7,0.68,1719512974000
800,2,1721803016000,84,223.48,7,0.4,1717678849000
801,10,1716759172000,90,238.42,4,0.57,1720667308000
802,4,1715291235000,100,282.93,6,0.72,1722227639000
803,1,1715015372000,166,283.35,5,0.28,1717857637000
804,5,1715198190000,182,191.94,5,0.71,1721752318000
805,1,1717564177000,18,128.66,5,1.0,1722282252000
806,10,1719530632000,290,207.77,3,0.88,1717766387000
807,3,1714966800000,145,110.6,3,0.56,1721893176000
808,3,1721457195000,291,38.29,3,0.75,1720260119000
809,2,1716576788000,188,268.01,10,0.55,1720705095000
810,4,1717986421000,62,152.68,4,0.93,1717819862000
811,3,1722182322000,155,102.24,1,0.99,1718891196000
812,10,1719233242000,233,137.77,3,0.63,1722381527000
813,5,1718295116000,64,26.31,9,0.29,1717551865000
814,1,1714784251000,232,189.31,4,0.04,1720253119000
815,3,1721058357000,245,32.66,1,0.49,1720078939000
816,6,1721906107000,5,65.3,8,0.43,1721001924000
817,2,1719182895000,40,85.77,3,0.92,1719287096000
818,4,1715929095000,116,17.85,5,0.18,1722244375000
819,8,1721820674000,71,104.81,1,0.67,1717412611000
820,3,1718553575000,64,28.02,10,0.88,1719453411000
821,10,1718724743000,220,126.06,2,0.05,1717980016000
822,4,1722339597000,88,278.75,6,0.49,1718126144000
823,2,1715430135000,85,190.13,4,0.71,1718491883000
824,2,1718775376000,84,244.35,4,0.01,1719550650000
825,8,1719115053000,53,253.49,6,0.05,1719963842000
826,1,1719443912000,15,188.77,3,0.2,1720155165000
827,5,1718473424000,229,19.94,6,0.3,1721064075000
828,1,1720099869000,241,215.95,1,0.42,1722159013000
829,4,1717324934000,190,283.38,5,0.41,1717242798000
830,5,1721005859000,266,240.62,1,0.88,1718677352000
831,3,1715633544000,85,10.31,5,0.55,1718259701000
832,8,1720075113000,47,91.77,10,0.34,1718704900000
833,5,1716260687000,260,177.91,7,0.04,1721490604000
834,5,1719093884000,85,129.65,6,0.96,1721974795000
835,6,1715660559000,278,270.42,5,0.57,1717281510000
836,8,1721180873000,277,219.74,10,0.36,1721321383000
837,6,1715011163000,84,202.06,6,0.43,1722214508000
838,1,1719390533000,262,75.17,4,0.58,1717877806000
839,3,1717345606000,147,258.26,3,0.24,1720851043000
840,2,1720171863000,171,198.72,7,0.09,1720623268000
841,2,1720143963000,191,158.03,8,0.6,1719948380000
842,4,1719266578000,230,130.35,6,0.07,1718305373000
843,10,1721252835000,278,169.25,5,0.73,1720888522000
844,9,1721667506000,70,155.5,10,0.3,1721440742000
845,1,1718769111000,9,51.18,2,0.81,1722148905000
846,2,1714596549000,89,113.09,7,0.39,1721265982000
847,2,1721322283000,246,225.45,6,0.46,1722020153000
848,2,1716728496000,239,155.62,5,0.75,1718995281000
849,7,1722202851000,125,13.48,6,0.38,1717614837000
850,5,1720388175000,236,112.23,8,0.85,1717744015000
851,4,1721189070000,143,77.45,6,0.45,1721533142000
852,10,1721022172000,77,51.82,3,0.33,1718203015000
853,10,1714923922000,232,163.91,7,0.69,1721491068000
854,7,1720928012000,94,29.48,9,0.12,1718227343000
855,3,1719370089000,165,39.8,7,0.2,1718281679000
856,8,1719420890000,67,292.71,3,0.86,1720767614000
857,3,1716709247000,279,68.28,7,0.21,1722184558000
858,7,1722108397000,44,81.14,9,0.55,1720621813000
859,6,1719393095000,297,169.99,4,0.29,1721905528000
860,3,1719241289000,223,146.84,9,0.72,1718934301000
861,2,1720593506000,213,142.67,1,0.29,1719582623000
862,7,1718356642000,287,82.63,10,0.55,1721205401000
863,6,1717208099000,202,161.36,5,0.38,1719936029000
864,10,1715792448000,168,113.9,10,0.59,1720227571000
865,10,1720627632000,184,283.67,2,0.46,1720886239000
866,3,1719659681000,194,162.0,8,0.11,1721260510000
867,3,1720693457000,224,246.7,4,0.94,1720436056000
868,9,1714883727000,13,203.27,2,0.43,1722157741000
869,2,1720105132000,122,263.89,9,0.71,1719650130000
870,2,1716505118000,83,272.65,10,0.7,1721079427000
871,5,1721501803000,198,98.56,5,0.46,1717733989000
872,9,1715879646000,35,69.23,10,0.19,1719192272000
873,1,1720388778000,200,215.73,10,0.96,1721166166000
874,8,1722219928000,50,215.87,2,0.62,1718662464000
875,7,1718828209000,59,50.55,6,0.35,1720559755000
876,4,1719031863000,78,56.25,6,0.27,1720195639000
877,10,1722272174000,79,103.12,9,0.53,1720224778000
878,4,1721204151000,7,40.55,5,0.86,1721767493000
879,5,1716767577000,216,216.29,5,0.26,1719875317000
880,3,1715664847000,69,68.5,1,0.16,1717306975000
881,9,1719836539000,235,209.33,7,0.27,1717679472000
882,10,1716152542000,283,111.63,5,0.51,1720945385000
883,10,1716374649000,88,153.16,8,0.75,1718477874000
884,9,1722255691000,247,278.33,1,0.73,1721512539000
885,9,1720211255000,285,263.33,1,0.64,1721582210000
886,7,1718299988000,33,223.64,10,0.95,1717636593000
887,1,1720184949000,269,149.95,9,0.37,1717254402000
888,4,1720660005000,91,53.95,9,0.51,1719367467000
889,4,1715717782000,275,90.77,2,0.36,1720981672000
890,3,1719401724000,41,137.06,1,0.42,1722338088000
891,10,1714757842000,52,157.51,3,0.19,1718036821000
892,8,1720813450000,189,100.41,8,0.93,1721529501000
893,6,1718183309000,79,43.22,3,0.2,1722160908000
894,1,1717513264000,78,183.91,3,0.58,1719342944000
895,9,1722301059000,160,66.49,3,0.87,1721551988000
896,10,1714731870000,79,129.36,4,0.05,1719273168000
897,1,1721700806000,250,59.57,4,0.06,1720718101000
898,7,1720005227000,185,233.03,3,0.04,1722325925000
899,9,1717168693000,247,13.98,8,0.68,1722043422000
900,7,1717708073000,286,124.1,4,0.5,1719077030000
901,4,1719516570000,244,202.76,3,0.84,1722341636000
902,1,1716112364000,87,295.86,8,0.76,1718764145000
903,9,1721353705000,73,232.38,7,0.93,1718934992000
904,8,1721970372000,233,118.95,4,0.09,1722353475000
905,6,1720530164000,19,82.86,6,0.01,1720047665000
906,5,1718373031000,234,81.03,9,1.0,1719912367000
907,1,1718879953000,125,222.62,8,0.77,1720295556000
908,6,1721395872000,85,35.25,7,0.05,1717436307000
909,6,1719967402000,279,116.5,2,0.69,1722301253000
910,1,1720782234000,210,291.59,5,0.02,1717725924000
911,4,1721596593000,64,168.0,2,0.49,1722012722000
912,3,1717837755000,30,78.35,6,0.58,1720765759000
913,5,1721680903000,257,9.41,9,0.93,1718295943000
914,3,1721795317000,96,143.59,7,0.54,1719594003000
915,3,1719963731000,45,31.2,2,0.4,1718587882000
916,1,1714790639000,177,167.04,6,0.0,1721446238000
917,5,1722002476000,188,57.86,4,0.67,1718888410000
918,1,1718080235000,160,140.29,5,0.73,1721991791000
919,6,1721185938000,234,94.0,4,0.09,1718267742000
920,5,1720888169000,37,118.53,6,0.61,1720352874000
921,8,1717607926000,122,116.44,7,0.26,1719769703000
922,4,1718376263000,240,155.28,8,0.13,1721846678000
923,4,1714987785000,200,249.17,4,0.14,1718955205000
924,9,1718927572000,161,292.46,8,0.06,1718294025000
925,6,1720952306000,211,221.45,4,0.15,1721758650000
926,5,1718729107000,240,221.74,8,0.73,1720983768000
927,3,1721869927000,16,250.21,7,0.65,1722045730000
928,8,1715440489000,31,96.65,8,0.81,1722158099000
929,10,1721702331000,215,237.71,10,0.28,1719120186000
930,10,1715111918000,292,43.71,4,0.88,1717919058000
931,1,1722249055000,262,85.25,5,0.22,1721215494000
932,8,1720516486000,211,147.84,10,0.3,1718743420000
933,6,1717094764000,214,176.36,4,0.39,1718055434000
934,10,1715725967000,74,94.17,7,0.68,1721744812000
935,3,1721083880000,231,34.18,3,0.0,1719078359000
936,5,1719241653000,6,196.72,3,0.13,1721196210000
937,2,1715798543000,111,253.12,4,0.55,1719582662000
938,3,1716243509000,213,276.61,3,0.58,1722271792000
939,6,1716156644000,83,240.11,7,0.83,1718628609000
940,1,1715277989000,9,90.45,6,0.29,1722177157000
941,2,1714922356000,273,108.76,7,0.48,1719419242000
942,4,1721592314000,50,161.22,9,0.55,1717343402000
943,4,1718231438000,193,176.74,10,0.87,1717620322000
944,4,1718027163000,121,224.5,3,0.27,1720405460000
945,1,1722018977000,72,28.78,10,0.64,1721995760000
946,5,1722329143000,248,280.8,1,0.83,1718651779000
947,7,1715010968000,250,52.16,5,0.63,1720905194000
948,4,1719439355000,85,257.24,8,0.27,1719607490000
949,4,1715980238000,269,195.45,9,0.76,1720618733000
950,5,1719528738000,199,261.2,9,0.18,1717591225000
951,5,1716334211000,65,242.71,7,0.82,1718297600000
952,1,1721389686000,85,168.02,4,0.65,1717221374000
953,6,1717279699000,31,108.66,8,0.4,1719670373000
954,5,1715629191000,209,96.37,10,0.29,1717953320000
955,1,1718618167000,144,67.96,3,0.81,1718926649000
956,8,1715738612000,23,112.56,4,0.23,1718247210000
957,10,1716476746000,150,183.41,6,0.08,1722028090000
958,8,1722004093000,86,44.42,1,0.42,1720715750000
959,3,1714793524000,70,132.09,10,0.12,1718721082000
960,2,1717215296000,103,47.77,2,0.52,1721833836000
961,9,1716814196000,65,21.18,6,0.99,1720113756000
962,2,1714880740000,280,171.42,10,0.26,1720805118000
963,8,1714918574000,189,53.54,4,1.0,1720522104000
964,10,1721661739000,267,15.03,4,0.93,1721153579000
965,9,1721826094000,78,281.39,2,0.91,1717484489000
966,6,1716528990000,114,216.17,2,0.05,1717685823000
967,2,1719759283000,112,210.49,4,0.52,1719488112000
968,9,1718931876000,86,60.16,7,0.77,1721317660000
969,2,1721011202000,215,186.21,1,0.99,1718264772000
970,6,1721143226000,112,48.07,5,0.54,1721328795000
971,9,1719092654000,130,115.29,5,0.26,1721618849000
972,4,1721832565000,140,254.96,9,0.28,1721054331000
973,8,1717133908000,198,77.23,2,0.15,1721407376000
974,10,1715798087000,142,264.52,7,0.48,1721146525000
975,10,1716462230000,143,193.43,10,0.14,1718244470000
976,8,1722288814000,233,26.42,4,0.8,1718693029000
977,6,1722045347000,258,225.56,4,0.59,1720823223000
978,3,1717972894000,70,82.23,3,0.87,1722335037000
979,1,1714615155000,282,58.03,8,0.9,1719116667000
980,9,1715124718000,117,150.71,5,0.62,1721229847000
981,2,1718792796000,152,123.02,8,0.45,1722007732000
982,9,1717345264000,42,123.31,5,0.07,1720314999000
983,4,1722180860000,167,82.59,6,0.98,1721976519000
984,4,1717728617000,218,267.52,1,0.88,1722070085000
985,6,1720313518000,120,266.47,8,0.1,1720492286000
986,6,1722274787000,164,171.77,7,0.44,1717538678000
987,9,1715916367000,157,265.86,10,0.87,1720952677000
988,10,1721562233000,52,91.75,5,0.94,1722269744000
989,1,1717186271000,185,188.65,2,0.61,1719878674000
990,9,1722130260000,254,224.35,4,0.34,1718506040000
991,8,1721534561000,88,64.06,8,0.65,1720479029000
992,4,1714810254000,297,190.62,5,0.98,1722006542000
993,4,1719541919000,265,91.74,9,0.14,1721094231000
994,2,1716118041000,211,62.52,8,0.4,1717980946000
